countryyearcode,INVPRIMARYTEACHERS,PRIMARYTEACHERS,INVLOWERTEACHERS,LOWERTEACHERS,INVUPPERTEACHERS,
LSO2003,0.026457828,37.79599742,,,,
LSO2004,0.029243925,34.1951366,,,,
LSO2005,0.030551301,32.73182982,,,,
LSO2006,0.032028284,31.22240353,,,,
LSO2007,0.033663261,29.70597513,,,,
LSO2008,0.035688458,28.02026369,,,,
LSO2009,0.03673628,27.22104716,,,,
LSO2010,0.036934809,27.07473062,,,,
LSO2011,0.03633739,27.51986289,,,,
LSO2012,0.035590129,28.09767857,,,,
LSO2013,0.035922293,27.83786648,,,,
LSO2014,0.035566753,28.11614579,,,,
LSO2015,0.035251242,28.36779506,,,,
LSO2016,0.034865929,28.68129503,,,,
LSO2017,0.036693359,27.25288797,,,,
LSO2018,0.033530371,29.82370851,,,,
LSO2019,0.033513951,29.83832042,,,,
LSO2020,,,,,,
LSO2021,,,,,,
LSO2022,,,,,,
LBR1980,,,,,,
LBR1981,,,,,,
LBR1982,,,,,,
LBR1983,,,,,,
LBR1984,,,,,,
LBR1985,,,,,,
LBR1986,,,,,,
LBR1987,,,,,,
LBR1988,,,,,,
LBR1989,,,,,,
LBR1990,,,,,,
LBR1991,,,,,,
LBR1992,,,,,,
LBR1993,,,,,,
LBR1994,,,,,,
LBR1995,,,,,,
LBR1996,,,,,,
LBR1997,,,,,,
LBR1998,0.017474919,57.22487094,,,,
LBR1999,0.02495062,40.07916459,0.022271484,44.90046466,0.014869627,67.2511811
LBR2000,0.030387757,32.90799013,0.020842757,47.9782984,,
LBR2001,,,,,,
LBR2002,,,,,,
LBR2003,,,,,,
LBR2004,,,,,,
LBR2005,,,,,,
LBR2006,0.034008902,29.40406644,0.029078787,34.38932995,,
LBR2007,,,,,,
LBR2008,0.039462149,25.34073841,0.035211147,28.40009723,,
LBR2009,0.037411566,26.72970163,0.034813185,28.72474924,,
LBR2010,,,,,,
LBR2011,0.039174159,25.52703187,0.036407883,27.46657929,,
LBR2012,,,,,,
LBR2013,,,,,,
LBR2014,0.036765408,27.19948086,0.033292276,30.03699695,0.017656536,56.63625026
LBR2015,0.031311681,31.93696339,0.027613362,36.21435132,0.012804794,78.09575055
LBR2016,0.041568439,24.05671289,,,,
LBR2017,0.038127024,26.22811578,0.034290833,29.16231278,0.019875367,50.31353683
LBR2018,,,,,,
LBR2019,,,,,,
LBR2020,0.037340949,26.7802513,0.032157116,31.09731602,0.018968934,52.7177739
LBR2021,,,,,,
LBR2022,,,,,,
LBY1980,0.056354511,17.74480851,,,,
LBY1981,0.061551479,16.24656336,,,,
LBY1982,,,,,,
LBY1983,0.066886614,14.95067454,,,,
LBY1984,,,,,,
LBY1985,,,,,,
LBY1986,,,,,,
LBY1987,,,,,,
LBY1988,,,,,,
LBY1989,,,,,,
LBY1990,,,,,,
LBY1991,,,,,,
LBY1992,,,,,,
LBY1993,,,,,,
LBY1994,,,,,,
LBY1995,,,,,,
LBY1996,,,,,,
LBY1997,,,,,,
LBY1998,,,,,,
LBY1999,,,,,,
LBY2000,,,,,,
LBY2001,,,,,,
LBY2002,,,,,,
LBY2003,,,,,,
LBY2004,,,,,,
LBY2005,,,,,0.173231561,5.772620149
LBY2006,,,,,0.194087957,5.15230318
LBY2007,,,,,,
LBY2008,,,,,,
LBY2009,,,,,,
LBY2010,,,,,,
LBY2011,,,,,,
LBY2012,,,,,,
LBY2013,,,,,,
LBY2014,,,,,,
LBY2015,,,,,,
LBY2016,,,,,,
LBY2017,,,,,,
LBY2018,,,,,,
LBY2019,,,,,,
LBY2020,,,,,,
LBY2021,,,,,,
LBY2022,,,,,,
LIE1980,,,,,,
LIE1981,,,,,,
LIE1982,,,,,,
LIE1983,,,,,,
LIE1984,,,,,,
LIE1985,,,,,,
LIE1986,,,,,,
LIE1987,,,,,,
LIE1988,,,,,,
LIE1989,,,,,,
LIE1990,,,,,,
LIE1991,,,,,,
LIE1992,,,,,,
LIE1993,,,,,,
LIE1994,,,,,,
LIE1995,,,,,,
LIE1996,,,,,,
LIE1997,,,,,,
LIE1998,,,,,,
LIE1999,,,,,,
LIE2000,,,,,,
LIE2001,,,,,,
LIE2002,,,,,,
LIE2003,0.115789474,8.636363636,,,,
LIE2004,0.125240848,7.984615385,0.167247387,5.979166667,,
LIE2005,0.123868509,8.073076923,0.165458937,6.04379562,0.042925278,23.2962963
LIE2006,0.128229665,7.798507463,0.177409817,5.636666667,0.040310078,24.80769231
LIE2007,0.150357995,6.650793651,0.190589637,5.246875,0.037663336,26.55102041
LIE2008,0.162347188,6.159638554,0.163204748,6.127272727,0.039938556,25.03846154
LIE2009,0.162537166,6.152439024,0.168042453,5.950877193,0.042286609,23.64814815
LIE2010,0.171938776,5.816023739,0.18440954,5.422712934,,
LIE2011,0.133923919,7.46692607,0.149560117,6.68627451,0.043062201,23.22222222
LIE2012,0.139486104,7.169172932,0.194828623,5.132716049,,
LIE2013,0.137585662,7.268199234,,,,
LIE2014,0.1315105,7.603955562,0.166331374,6.012094863,0.06218306,16.08155015
LIE2015,0.134687333,7.424603175,0.159247649,6.279527559,0.065166796,15.3452381
LIE2016,0.137275607,7.284615385,0.17769131,5.627737226,0.05086072,19.66153846
LIE2017,0.134203655,7.451361868,0.179672131,5.565693431,0.052334944,19.10769231
LIE2018,0.136702128,7.315175097,0.178617992,5.598540146,0.053191489,18.8
LIE2019,0.13798531,7.247148289,0.17473822,5.722846442,0.050622407,19.75409836
LIE2020,0.14516129,6.888888889,0.174664107,5.725274725,0.052128584,19.18333333
LIE2021,0.145651055,6.865724382,0.172436316,5.799242424,0.051238258,19.51666667
LIE2022,,,,,,
LTU1980,,,,,,
LTU1981,0.031403409,31.84367647,,,,
LTU1982,,,,,,
LTU1983,,,,,,
LTU1984,,,,,,
LTU1985,,,,,,
LTU1986,0.032163618,31.09102941,,,,
LTU1987,,,,,,
LTU1988,,,,,,
LTU1989,0.044306811,22.56989362,,,,
LTU1990,0.048112005,20.7848333,,,,
LTU1991,0.051485103,19.42309391,,,,
LTU1992,0.054773414,18.25703241,,,,
LTU1993,0.055969982,17.86672,,,,
LTU1994,0.05749856,17.39173977,,,,
LTU1995,0.060005802,16.66505504,,,,
LTU1996,0.061334886,16.30393517,,,,
LTU1997,0.063091694,15.84994679,,,,
LTU1998,0.064846585,15.42101243,,,,
LTU1999,0.06219744,16.07783214,,,,
LTU2000,0.062709781,15.94647569,,,,
LTU2001,0.064647715,15.46845081,,,,
LTU2002,0.063200326,15.82270324,,,,
LTU2003,0.066195445,15.10677966,,,,
LTU2004,0.070616189,14.16105873,,,,
LTU2005,0.073094736,13.68087568,,,,
LTU2006,0.074773962,13.37363933,,,,
LTU2007,0.076228707,13.11841741,,,,
LTU2008,0.076545798,13.06407432,,,,
LTU2009,0.07804046,12.81386609,,,,
LTU2010,0.078158827,12.79446018,,,,
LTU2011,0.081575443,12.25859107,0.12117716,8.252380221,0.129953716,7.695047348
LTU2012,0.081939631,12.20410668,0.124190433,8.05215001,0.136415198,7.330561516
LTU2013,0.080654795,12.39851886,0.133758978,7.476133652,0.136614979,7.319841577
LTU2014,0.079304384,12.60964341,0.134969825,7.409063444,0.131343531,7.613622031
LTU2015,0.079384278,12.59695274,0.138788414,7.205212395,0.130571031,7.658666667
LTU2016,0.077780683,12.85666267,0.141255257,7.079382533,0.135918219,7.357365376
LTU2017,0.0768473,13.01281899,0.142088368,7.037873783,0.130698946,7.651171128
LTU2018,0.076000179,13.15786378,0.140377622,7.123642555,0.134460454,7.437130906
LTU2019,0.074454957,13.43093923,0.139973065,7.144231667,0.134465409,7.436856876
LTU2020,0.074048083,13.5047385,0.134965076,7.409324188,0.137251115,7.285915295
LTU2021,,,,,,
LTU2022,,,,,,
LUX1980,0.062872154,15.90529248,,,,
LUX1981,0.063921483,15.64419263,,,,
LUX1982,0.065295978,15.31487889,,,,
LUX1983,0.065620375,15.23916914,,,,
LUX1984,0.066288635,15.08554217,,,,
LUX1985,,,,,,
LUX1986,0.070883094,14.10773639,,,,
LUX1987,0.071599239,13.96662896,,,,
LUX1988,0.070891169,14.1061294,,,,
LUX1989,0.071294858,14.02625698,,,,
LUX1990,0.069570002,14.3740113,,,,
LUX1991,0.068234566,14.6553288,,,,
LUX1992,,,,,,
LUX1993,,,,,,
LUX1994,,,,,,
LUX1995,,,,,,
LUX1996,,,,,,
LUX1997,,,,,,
LUX1998,,,,,,
LUX1999,,,,,,
LUX2000,,,,,,
LUX2001,0.085302351,11.72300635,,,,
LUX2002,0.085442571,11.70376772,,,,
LUX2003,0.086515182,11.55866487,,,,
LUX2004,0.086888567,11.508994,,,,
LUX2005,0.088988052,11.2374636,,,,
LUX2006,0.091382915,10.94296459,,,,
LUX2007,0.091594797,10.91765071,,,,
LUX2008,0.084455359,11.84057487,,,,
LUX2009,,,,,,
LUX2010,0.104977125,9.525884839,0.103433123,9.668082847,0.131321199,7.614916773
LUX2011,0.107366857,9.313861132,0.115970198,8.622905028,0.11809398,8.467832168
LUX2012,0.116070938,8.615421003,0.113000317,8.84953271,0.13814638,7.238698532
LUX2013,0.118949508,8.406928406,0.108174458,9.244326412,0.144673287,6.912126068
LUX2014,0.119389019,8.375979714,0.109437699,9.137619048,0.114946875,8.699671053
LUX2015,0.117019811,8.545561573,0.10810952,9.249879169,0.108441815,9.221535081
LUX2016,0.121384738,8.238267966,0.112756683,8.868653936,,
LUX2017,,,,,,
LUX2018,0.127644608,7.834251802,0.115705061,8.642664266,0.118503723,8.438553478
LUX2019,0.13142628,7.608828316,,,,
LUX2020,0.131979027,7.576961469,,,,
LUX2021,,,,,,
LUX2022,,,,,,
MDG1980,0.028239256,35.41169815,,,,
MDG1981,0.031439708,31.80691088,,,,
MDG1982,0.032517813,30.75237576,,,,
MDG1983,0.032720388,30.5619846,,,,
MDG1984,0.031143851,32.1090669,,,,
MDG1985,0.029733087,33.63256559,,,,
MDG1986,,,,,,
MDG1987,,,,,,
MDG1988,0.024076434,41.53438927,,,,
MDG1989,0.023773331,42.06394152,,,,
MDG1990,0.023286366,42.94358325,,,,
MDG1991,0.023436602,42.66830195,,,,
MDG1992,0.023254368,43.00267427,,,,
MDG1993,0.022122272,45.20331415,,,,
MDG1994,0.020921871,47.79687334,,,,
MDG1995,0.02144459,46.63180822,,,,
MDG1996,0.023196193,43.11052214,,,,
MDG1997,,,,,,
MDG1998,0.019986951,50.0326427,0.009274752,107.819592,,
MDG1999,0.020304023,49.25132387,,,,
MDG2000,0.021163114,47.25202493,,,,
MDG2001,0.021956893,45.54378402,,,,
MDG2002,0.021752953,45.97076923,,,,
MDG2003,0.022897243,43.67338046,,,,
MDG2004,0.025676223,38.94653804,,,,
MDG2005,0.02591993,38.58035063,,,,
MDG2006,0.028748651,34.78424074,0.012337298,81.05502285,0.007043712,141.9706023
MDG2007,0.028571646,34.99973331,,,,
MDG2008,0.030114284,33.20683346,0.013474225,74.21576858,0.007170143,139.4672284
MDG2009,0.031168595,32.08357614,0.016223319,61.63966856,0.008207714,121.8366104
MDG2010,0.035802496,27.9310136,,,,
MDG2011,0.033162763,30.15430282,,,,
MDG2012,0.033431004,29.91235364,0.017421222,57.40125506,0.008334968,119.976462
MDG2013,0.036184894,27.63584189,,,,
MDG2014,0.034818746,28.72016141,0.020257794,49.36371591,0.011230414,89.04390903
MDG2015,0.035762209,27.96247838,,,,
MDG2016,0.035419442,28.233082,,,,
MDG2017,0.035908403,27.84863441,0.022508477,44.42770626,0.012531073,79.80162624
MDG2018,0.035802118,27.93130871,0.023468409,42.61047315,0.012416253,80.53959297
MDG2019,0.036524438,27.37892917,0.022849704,43.7642426,0.01126503,88.77029257
MDG2020,,,,,,
MDG2021,,,,,,
MDG2022,,,,,,
MWI1980,,,,,,
MWI1981,,,,,,
MWI1982,,,,,,
MWI1983,,,,,,
MWI1984,,,,,,
MWI1985,,,,,,
MWI1986,,,,,,
MWI1987,,,,,,
MWI1988,,,,,,
MWI1989,,,,,,
MWI1990,,,,,,
MWI1991,,,,,,
MWI1992,,,,,,
MWI1993,,,,,,
MWI1994,,,,,,
MWI1995,,,,,,
MWI1996,,,,,,
MWI1997,,,,,0.015034455,66.51388456
MWI1998,,,,,,
MWI1999,0.021609196,46.27659418,,,,
MWI2000,,,,,,
MWI2001,,,,,,
MWI2002,,,,,,
MWI2003,,,,,,
MWI2004,,,,,,
MWI2005,,,,,,
MWI2006,,,,,,
MWI2007,0.016199291,61.73109489,,,,
MWI2008,0.017042985,58.67516611,,,,
MWI2009,0.016355876,61.14010525,,,,
MWI2010,0.017503272,57.13217351,,,,
MWI2011,0.018484764,54.09860838,,,,
MWI2012,0.019090747,52.38139628,,,,
MWI2013,0.021246766,47.06598656,,,,
MWI2014,0.020269641,49.33486581,,,,
MWI2015,0.021061355,47.48032668,,,,
MWI2016,,,,,,
MWI2017,,,,,,
MWI2018,0.024277398,41.19057558,,,,
MWI2019,0.026302772,38.01880596,,,,
MWI2020,,,,,,
MWI2021,,,,,,
MWI2022,,,,,,
MYS1980,0.035021377,28.55398838,,,,
MYS1981,0.036106713,27.69568093,,,,
MYS1982,0.036825824,27.15485739,,,,
MYS1983,0.037106844,26.9492065,,,,
MYS1984,0.037383428,26.74982092,,,,
MYS1985,0.039954619,25.02839517,,,,
MYS1986,,,,,,
MYS1987,0.042612503,23.46729063,,,,
MYS1988,0.044411719,22.5165795,,,,
MYS1989,0.044270997,22.58815194,,,,
MYS1990,0.046326215,21.58605037,,,,
MYS1991,0.047349866,21.11938417,,,,
MYS1992,0.047960462,20.85050812,,,,
MYS1993,0.048536798,20.60292468,,,,
MYS1994,0.049368575,20.25580043,,,,
MYS1995,0.04889406,20.45238197,,,,
MYS1996,0.050380366,19.84900223,,,,
MYS1997,,,,,,
MYS1998,0.044095281,22.67816344,0.048051181,20.81114281,0.032914038,30.38217302
MYS1999,0.047076191,21.24216062,0.052753356,18.95614012,,
MYS2000,0.050454751,19.81973888,0.050330784,19.86855586,0.033514732,29.83762499
MYS2001,0.0498725,20.05113043,0.050690926,19.72739654,0.034926634,28.63144511
MYS2002,0.051055452,19.58654687,0.050789206,19.68922303,0.035918298,27.84096294
MYS2003,0.055596159,17.98685417,0.054948302,18.19892441,0.038323646,26.09355062
MYS2004,0.057030795,17.53438638,0.056537797,17.68728281,0.040354495,24.78038696
MYS2005,0.059183459,16.89661304,,,,
MYS2006,0.063042944,15.86220336,,,,
MYS2007,0.065367987,15.29800822,,,,
MYS2008,0.067842253,14.74007657,,,,
MYS2009,0.075110181,13.3137743,,,,
MYS2010,0.07916573,12.63172846,,,,
MYS2011,0.082016259,12.19270445,,,,
MYS2012,0.085592422,11.68327724,,,,
MYS2013,0.088460717,11.30445274,,,,
MYS2014,0.091443972,10.93565796,,,,
MYS2015,0.090112562,11.09723195,,,,
MYS2016,0.090425728,11.05879952,,,,
MYS2017,0.090335666,11.06982482,,,,
MYS2018,0.088435888,11.30762657,,,,
MYS2019,0.085338339,11.71806266,,,,
MYS2020,0.08611578,11.61227359,,,,
MYS2021,0.088982197,11.23820306,,,,
MYS2022,,,,,,
MDV1980,,,,,,
MDV1981,,,,,,
MDV1982,,,,,,
MDV1983,,,,,,
MDV1984,,,,,,
MDV1985,,,,,,
MDV1986,,,,,,
MDV1987,,,,,,
MDV1988,,,,,,
MDV1989,,,,,,
MDV1990,,,,,,
MDV1991,,,,,,
MDV1992,,,,,,
MDV1993,,,,,,
MDV1994,,,,,,
MDV1995,,,,,,
MDV1996,,,,,,
MDV1997,,,,,,
MDV1998,0.048415493,20.65454545,0.030124746,33.19530103,0.003273696,305.4651163
MDV1999,0.052761733,18.95313012,0.035107201,28.48418491,0.003714286,269.2307692
MDV2000,0.056551508,17.68299445,0.049132948,20.35294118,0.00811359,123.25
MDV2001,0.056028129,17.8481775,0.054346954,18.40029542,0.034134089,29.29622642
MDV2002,0.062049771,16.11609499,0.063004847,15.87179487,,
MDV2003,0.068252482,14.65148189,0.069725561,14.34194273,0.018365638,54.4495114
MDV2004,0.054063495,18.49676956,0.07107477,14.06969027,,
MDV2005,0.058285807,17.15683553,0.082245742,12.15868408,,
MDV2006,0.07099685,14.08513189,0.10283034,9.724756335,,
MDV2007,0.077958623,12.82731735,0.105763689,9.455040872,,
MDV2008,0.08434479,11.85609687,0.129059976,7.748335553,,
MDV2009,0.087329319,11.45090806,0.140968764,7.093770071,,
MDV2010,,,0.148110807,6.751701783,0.024565058,40.70822943
MDV2011,,,0.137394915,7.278289716,0.023099194,43.29155313
MDV2012,,,0.138841294,7.202468184,0.033396634,29.94313725
MDV2013,,,0.173401621,5.76695878,0.039274087,25.46208113
MDV2014,,,0.189283188,5.28308938,0.038032982,26.29296875
MDV2015,0.098192771,10.18404908,0.171966215,5.815095702,0.046356033,21.57216495
MDV2016,0.096563941,10.35583255,0.173821656,5.753023085,0.045863593,21.80378657
MDV2017,0.095554365,10.46524664,0.186077115,5.374115983,0.048642534,20.55813953
MDV2018,0.093701431,10.67219555,0.195185767,5.123324397,0.059700184,16.75036711
MDV2019,0.100951133,9.905782848,0.198555057,5.036386449,0.073474225,13.61021505
MDV2020,,,,,,
MDV2021,,,,,,
MDV2022,,,,,,
MLI1980,0.006597592,151.5704565,,,,
MLI1981,0.006277657,159.2951035,,,,
MLI1982,0.006477838,154.3724924,,,,
MLI1983,0.006845544,146.0804337,,,,
MLI1984,0.00699279,143.004428,,,,
MLI1985,0.006878071,145.3895996,,,,
MLI1986,0.006867011,145.6237635,,,,
MLI1987,0.006679552,149.7106308,,,,
MLI1988,0.006180005,161.8121615,,,,
MLI1989,0.006254548,159.8836493,,,,
MLI1990,0.006071665,164.6994646,,,,
MLI1991,0.005758,173.6714076,,,,
MLI1992,0.00550173,181.7610197,,,,
MLI1993,0.005853055,170.8509438,,,,
MLI1994,0.005487724,182.2249193,,,,
MLI1995,0.005298663,188.7268552,,,,
MLI1996,0.005473923,182.6843313,,,,
MLI1997,0.005950778,168.045262,,,,
MLI1998,0.006515505,153.4800516,,,,
MLI1999,0.009031733,110.7207225,0.006155264,162.4625674,0.004401304,227.2054161
MLI2000,0.008859343,112.8751847,0.00670106,149.230128,0.005287565,189.1229618
MLI2001,0.009865993,101.3582752,0.007586553,131.8121658,,
MLI2002,0.011729889,85.25229822,0.008619501,116.0160012,,
MLI2003,0.011804196,84.71563981,0.008174576,122.330511,,
MLI2004,0.013543674,73.83520963,0.008136564,122.9020064,,
MLI2005,0.01359402,73.56175961,0.00958982,104.2772455,,
MLI2006,0.014548834,68.73403244,0.011153445,89.65839562,,
MLI2007,0.015345321,65.16644598,0.01163924,85.91626484,0.013746729,72.74457705
MLI2008,0.01580037,63.28965634,0.011981778,83.46006641,0.016929308,59.06915991
MLI2009,0.01649406,60.62788639,0.012349091,80.97762238,0.019348078,51.68471987
MLI2010,0.016553615,60.4097673,0.013574991,73.66487585,,
MLI2011,0.017369449,57.57234867,0.014534845,68.80018404,0.01905786,52.47178718
MLI2012,0.01939628,51.55627911,0.017952775,55.70169456,,
MLI2013,0.01841904,54.29164587,0.017127025,58.38725721,0.026816176,37.29092477
MLI2014,0.01814645,55.10719779,0.018911526,52.87780719,0.028271537,35.37126389
MLI2015,0.017721514,56.42858787,0.018250305,54.7936061,0.025707715,38.89882897
MLI2016,0.019743681,50.64911757,0.021488376,46.53678837,0.014809306,67.52510743
MLI2017,0.020976084,47.67334156,0.026238951,38.11127942,0.02104817,47.51006823
MLI2018,0.019986046,50.03490876,0.017355115,57.61990184,,
MLI2019,,,,,,
MLI2020,0.018358172,54.47165433,0.023180132,43.14039337,0.016622185,60.1605622
MLI2021,,,,,,
MLI2022,,,,,,
MLT1980,0.052924509,18.89483748,,,,
MLT1981,0.050081407,19.96749025,,,,
MLT1982,0.050197566,19.92128463,,,,
MLT1983,0.049362959,20.25810474,,,,
MLT1984,0.041878669,23.87850467,,,,
MLT1985,0.0451286,22.15889691,,,,
MLT1986,0.044961604,22.24119948,,,,
MLT1987,0.044199698,22.62458909,,,,
MLT1988,0.045396789,22.02798982,,,,
MLT1989,0.048545926,20.59905101,,,,
MLT1990,0.046127694,21.67895066,,,,
MLT1991,0.046473293,21.51773491,,,,
MLT1992,0.043931173,22.76287979,,,,
MLT1993,0.045294238,22.07786358,,,,
MLT1994,0.046237189,21.62761241,,,,
MLT1995,0.046906246,21.31912226,,,,
MLT1996,0.047776531,20.93077874,,,,
MLT1997,0.049979113,20.00835821,,,,
MLT1998,0.051089157,19.57362507,,,,
MLT1999,0.054550472,18.33164699,,,,
MLT2000,0.055815404,17.91620112,,,,
MLT2001,0.056013964,17.85269122,,,,
MLT2002,0.055060001,18.16200466,,,,
MLT2003,0.056722143,17.62979943,,,,
MLT2004,0.054701194,18.28113664,,,,
MLT2005,0.05446232,18.36131841,,,,
MLT2006,0.056314888,17.75729361,0.105329811,9.49398832,0.048493819,20.62118492
MLT2007,0.059873721,16.70181818,,,,
MLT2008,0.0576495,17.34620419,,,,
MLT2009,,,,,,
MLT2010,0.071172638,14.05034325,0.133182296,7.508505468,,
MLT2011,0.080257294,12.45992666,,,,
MLT2012,0.088008895,11.36248785,0.130758354,7.647694935,0.096883602,10.32166413
MLT2013,0.073170522,13.66670584,0.138017354,7.245465673,0.101867657,9.816658452
MLT2014,0.076837,13.01456335,0.136906401,7.304260365,0.108969905,9.17684569
MLT2015,0.076734651,13.03192218,0.151145139,6.61615721,0.102655185,9.741349152
MLT2016,0.079814165,12.52910436,0.156834411,6.376151703,0.117151996,8.535919405
MLT2017,0.081146817,12.32334227,0.165479284,6.043052478,0.134972763,7.40890219
MLT2018,,,,,,
MLT2019,0.083653295,11.95410173,0.163611828,6.112027533,0.146380315,6.831519657
MLT2020,0.084549184,11.82743532,0.161954726,6.174565118,0.159361636,6.275035974
MLT2021,,,,,,
MLT2022,,,,,,
MHL1980,,,,,,
MHL1981,,,,,,
MHL1982,,,,,,
MHL1983,,,,,,
MHL1984,,,,,,
MHL1985,,,,,,
MHL1986,,,,,,
MHL1987,,,,,,
MHL1988,,,,,,
MHL1989,,,,,,
MHL1990,,,,,,
MHL1991,,,,,,
MHL1992,,,,,,
MHL1993,,,,,,
MHL1994,,,,,,
MHL1995,,,,,,
MHL1996,,,,,,
MHL1997,,,,,,
MHL1998,,,,,,
MHL1999,0.059899804,16.69454545,0.033312183,30.01904762,0.03084972,32.41520468
MHL2000,,,,,,
MHL2001,,,,,,
MHL2002,0.072632762,13.76789168,0.056925996,17.56666667,0.032704198,30.57711443
MHL2003,,,0.062478662,16.00546448,0.032692308,30.58823529
MHL2004,,,,,,
MHL2005,,,,,,
MHL2006,,,,,,
MHL2007,,,,,,
MHL2008,,,,,,
MHL2009,,,,,0.055341347,18.06967213
MHL2010,,,,,,
MHL2011,,,,,,
MHL2012,,,,,,
MHL2013,,,,,,
MHL2014,,,,,,
MHL2015,,,,,,
MHL2016,,,,,,
MHL2017,,,,,,
MHL2018,,,,,,
MHL2019,,,0.154219205,6.48427673,,
MHL2020,,,0.162888601,6.13916501,0.061133201,16.35772358
MHL2021,0.056933157,17.56445715,0.063414185,15.76934257,0.037154712,26.91448682
MHL2022,,,,,,
MTQ1980,,,,,,
MTQ1981,,,,,,
MTQ1982,,,,,,
MTQ1983,,,,,,
MTQ1984,,,,,,
MTQ1985,,,,,,
MTQ1986,,,,,,
MTQ1987,,,,,,
MTQ1988,,,,,,
MTQ1989,,,,,,
MTQ1990,,,,,,
MTQ1991,,,,,,
MTQ1992,,,,,,
MTQ1993,,,,,,
MTQ1994,,,,,,
MTQ1995,,,,,,
MTQ1996,,,,,,
MTQ1997,,,,,,
MTQ1998,,,,,,
MTQ1999,,,,,,
MTQ2000,,,,,,
MTQ2001,,,,,,
MTQ2002,,,,,,
MTQ2003,,,,,,
MTQ2004,,,,,,
MTQ2005,,,,,,
MTQ2006,,,,,,
MTQ2007,,,,,,
MTQ2008,,,,,,
MTQ2009,,,,,,
MTQ2010,,,,,,
MTQ2011,,,,,,
MTQ2012,,,,,,
MTQ2013,,,,,,
MTQ2014,,,,,,
MTQ2015,,,,,,
MTQ2016,,,,,,
MTQ2017,,,,,,
MTQ2018,,,,,,
MTQ2019,,,,,,
MTQ2020,,,,,,
MTQ2021,,,,,,
MTQ2022,,,,,,
MRT1980,0.00729051,137.1646113,,,,
MRT1981,0.008326881,120.0929913,,,,
MRT1982,0.00865719,115.5109208,,,,
MRT1983,0.008645087,115.6726364,,,,
MRT1984,0.009197646,108.723469,,,,
MRT1985,0.009324787,107.2410519,,,,
MRT1986,0.00925969,107.9949731,,,,
MRT1987,0.00977185,102.3347668,,,,
MRT1988,0.009946716,100.5356917,,,,
MRT1989,0.009941463,100.5888138,,,,
MRT1990,0.01040232,96.1323992,,,,
MRT1991,0.010855088,92.12269447,,,,
MRT1992,0.011408895,87.65090369,,,,
MRT1993,0.011747188,85.12675398,,,,
MRT1994,0.012523585,79.84933845,,,,
MRT1995,0.013602148,73.51780245,0.004089056,244.5552326,0.008316578,120.2417582
MRT1996,0.014391545,69.48524474,,,,
MRT1997,0.015448107,64.73285141,,,,
MRT1998,0.017135067,58.35985277,,,,
MRT1999,0.01750101,57.13956014,0.004202152,237.9733164,0.008186114,122.158083
MRT2000,0.018446389,54.21115185,0.007678291,130.2373225,0.005762328,173.5409674
MRT2001,0.019808157,50.48425197,0.008254538,121.1454768,0.007037744,142.0909804
MRT2002,0.021638916,46.21303623,0.007919502,126.2705736,0.007503601,133.269341
MRT2003,0.021208388,47.15115553,0.009182843,108.8987342,0.007011105,142.6308725
MRT2004,0.023007871,43.46338716,,,,
MRT2005,0.023231651,43.04472321,,,,
MRT2006,0.023240491,43.02835052,0.009304092,107.4795868,0.008466184,118.1169725
MRT2007,0.022956528,43.56059408,0.00813041,122.9950276,,
MRT2008,0.025055826,39.91087708,0.006270366,159.4803191,,
MRT2009,0.025233289,39.6301881,0.006057481,165.0851293,,
MRT2010,0.026829863,37.271901,,,,
MRT2011,0.02499377,40.00997067,0.006018098,166.1654602,,
MRT2012,0.024643962,40.57789054,,,,
MRT2013,0.027989578,35.72758363,0.006384388,156.632093,,
